time,seconds_elapsed,z,y,x
1782942148530451500,0.078451416015625,0.003748538878560066,-0.12650584409516305,0.03273534471429884
1782942148540437500,0.0884375,-0.0027729718446731564,-0.08565065008290111,0.09648410572111606
1782942148550422500,0.098422607421875,-0.07931494425535202,-0.0741240976139903,0.08866312977187335
1782942148560407300,0.1084072265625,-0.08869827415049075,-0.10314281469164416,0.06092077103927731
1782942148570392300,0.118392333984375,-0.04153378739356994,-0.15819789030160755,0.052075639674067496
1782942148580377300,0.12837744140625,0.003417699488997459,-0.2201252628338523,0.05613507113270461
1782942148590362400,0.1383623046875,0.02252104388773441,-0.22481614233013242,0.05578618462979793
1782942148600347400,0.148347412109375,-0.054904725620150564,-0.20687789618801325,0.10929010354131459
1782942148610332400,0.15833251953125,-0.11938158170580863,-0.16934196452526373,0.13723616815246642
1782942148620317400,0.1683173828125,-0.07157996608912945,-0.09980081078736111,0.10478146701045334
1782942148630302500,0.178302490234375,-0.0962993968039751,-0.03943151788469404,0.0667048343334347
1782942148640287500,0.18828759765625,-0.16176994010210036,-0.07122773685166611,0.03849675778523087
1782942148650272300,0.198272216796875,-0.14720949983000756,-0.12942127488413824,0.0016037819348275661
1782942148660257300,0.20825732421875,-0.10464169321358203,-0.13650012722918764,-0.01628024980202317
1782942148670242300,0.2182421875,-0.13007657872140407,-0.1157845435945317,-0.02601151635199785
1782942148680227600,0.2282275390625,-0.09111936381757259,-0.11479664680203422,-0.05502345662899315
1782942148690212600,0.238212646484375,-0.0309393281430006,-0.11809969780226237,-0.051710532688722013
1782942148700197400,0.248197265625,-0.030171850901842115,-0.11450998448091558,-0.049846492382511494
1782942148710182400,0.258182373046875,-0.07930617642700671,-0.10685709510757588,-0.05225720678605139
1782942148720167400,0.26816748046875,-0.09181552938818931,-0.13455634535080752,-0.024209070039913058
1782942148730152400,0.27815234375,-0.10294482616782188,-0.14178025045604445,0.004323416157066821
1782942148740137200,0.28813720703125,-0.1446586463034153,-0.10486488011074252,0.003498436575010419
1782942148750122200,0.298122314453125,-0.18682371733784675,-0.10215085364538244,-0.013317308343201875
1782942148760107500,0.308107421875,-0.18681845664083957,-0.14784393440918064,-0.019486608095280824
1782942148770092500,0.318092529296875,-0.19271277537643908,-0.16833174630310385,-0.02990055967979133
1782942148780077600,0.32807763671875,-0.20389935530126094,-0.1553591780106537,-0.07226528147216886
1782942148790062300,0.338062255859375,-0.1716325779467821,-0.15063390305442734,-0.08224084163941442
1782942148800047400,0.34804736328125,-0.1682867746502161,-0.15468250259179622,-0.07552760773636401
1782942148810032400,0.358032470703125,-0.11789397349655628,-0.1226255137967877,-0.06733093034252524
1782942148820017400,0.368017333984375,-0.14611585937440394,-0.11116335006728768,-0.03622201778627932
1782942148830002400,0.37800244140625,-0.2500689858019352,-0.15533345904750748,-0.016406798791140317
1782942148839987200,0.3879873046875,-0.23368191462457177,-0.1865152907094918,0.0310716492857784
1782942148849972200,0.39797216796875,-0.16953765149414537,-0.19012557189483195,0.04655439203456044
1782942148859957200,0.407957275390625,-0.09567980360090732,-0.12447763533634133,0.0384746555512771
1782942148869942300,0.4179423828125,-0.056359016081690784,-0.0765604213828221,0.010697810027189553
1782942148879927000,0.427927001953125,-0.006646598407626152,-0.0951714156873524,-0.008594736800715326
1782942148889913300,0.437913330078125,0.010780337211489677,-0.12006835839357226,-0.007826419309340417
1782942148899898400,0.4478984375,-0.019511925199627876,-0.12813363709324038,-0.0031269363814964888
1782942148909883100,0.457883056640625,0.0030289924323558806,-0.12451599458535201,0.01529770503807813
1782942148919868200,0.4678681640625,0.00029576807618141173,-0.1464956890048459,0.044057241456583136
1782942148929853200,0.477853271484375,0.006119944185018539,-0.1458865806631744,0.0421896940190345
1782942148939838200,0.487838134765625,0.029058336701989172,-0.1257044463180937,0.045776941388659176
1782942148949823200,0.4978232421875,0.053069911408424375,-0.12669261710522695,0.029462460523471234
1782942148959808300,0.507808349609375,0.05596972450315952,-0.1485988261634018,0.03449610730912536
1782942148969793300,0.517793212890625,0.04657645773589611,-0.169912859748397,0.07780585486665367
1782942148979778300,0.5277783203125,-0.01761339810192585,-0.15729674021080137,0.09705511054210364
1782942148989763300,0.537763427734375,-0.05713116949796676,-0.14501311316373758,0.07956862675547599
1782942148999748400,0.547748291015625,-0.03868775031268597,-0.142833321439242,0.0678403411693871
1782942149009733000,0.557733154296875,-0.0495136802315712,-0.1345310099801514,0.07483641060180962
1782942149019718100,0.56771826171875,-0.11086860490441322,-0.12649929562336765,0.06491137504540384
1782942149029703200,0.577703125,-0.1467407132744789,-0.1258676192568615,0.052194736009091136
1782942149039688400,0.5876884765625,-0.1345464176118374,-0.1393565578399226,0.04965250418037176
