time,seconds_elapsed,z,y,x
1782942156946863600,0.079863525390625,0.08335630595684052,0.03834063559770584,-0.008998238481581211
1782942156956848600,0.0898486328125,0.09973927587270737,0.046731725335121155,0.013499081134796143
1782942156966833700,0.099833740234375,0.0974329262971878,0.03621967136859894,0.02560850977897644
1782942156976818700,0.109818603515625,0.08175622671842575,0.01926838606595993,0.031832583248615265
1782942156986803700,0.1198037109375,0.06513038277626038,0.00037863943725824356,0.03597579151391983
1782942156996788700,0.129788818359375,0.05517628788948059,-0.011343796737492085,0.03506552428007126
1782942157006773800,0.139773681640625,0.043431829661130905,-0.014136701822280884,0.019606158137321472
1782942157016758800,0.1497587890625,0.0376192107796669,-0.01892266795039177,0.0018532602116465569
1782942157026743600,0.15974365234375,0.033370908349752426,-0.03593998774886131,-0.016521669924259186
1782942157036728600,0.169728515625,0.03389262035489082,-0.05271630734205246,-0.03430066257715225
1782942157046713600,0.179713623046875,0.034775201231241226,-0.06693406403064728,-0.046582501381635666
1782942157056699600,0.18969970703125,0.029293347150087357,-0.0743592232465744,-0.04215339943766594
1782942157066684700,0.1996845703125,0.028470631688833237,-0.0707230269908905,-0.025375844910740852
1782942157076669700,0.209669677734375,0.02049846015870571,-0.0674143135547638,0.00017505604773759842
1782942157086654700,0.21965478515625,0.019361630082130432,-0.03875294327735901,0.013587954454123974
1782942157096639700,0.2296396484375,0.02849627286195755,-0.01950601302087307,0.01672888733446598
1782942157106624500,0.23962451171875,0.03389257565140724,-0.01769428700208664,0.005888526327908039
1782942157116609800,0.24960986328125,0.03983142599463463,-0.009909069165587425,-0.0061425697058439255
1782942157126594800,0.2595947265625,0.042678602039813995,-0.013753451406955719,-0.008120759390294552
1782942157136579800,0.269579833984375,0.035697389394044876,-0.01513856090605259,0.006749266758561134
1782942157146564600,0.279564697265625,0.02087981067597866,-0.01422685943543911,0.022528108209371567
1782942157156549600,0.289549560546875,0.013081276789307594,-0.005452277138829231,0.037251394242048264
1782942157166534700,0.29953466796875,0.007479940541088581,0.0051921699196100235,0.0379752516746521
1782942157176519700,0.309519775390625,-0.0014147507026791573,0.004597486928105354,0.032223090529441833
1782942157186504700,0.319504638671875,-0.010222905315458775,-0.0023130234330892563,0.01974598877131939
1782942157196489700,0.32948974609375,-0.015809684991836548,-0.000014715828001499176,0.01174239069223404
1782942157206474800,0.339474853515625,-0.020895209163427353,0.0017151637002825737,-0.001475105993449688
1782942157216459800,0.349459716796875,-0.014593902043998241,-0.0029869135469198227,-0.0035300012677907944
1782942157226444800,0.35944482421875,-0.004512070212513208,0.00465788971632719,0.0031499979086220264
1782942157236429600,0.3694296875,0.0025841884780675173,0.014853001572191715,0.01796915754675865
1782942157246414600,0.37941455078125,0.005701693240553141,0.01806219294667244,0.03386429697275162
1782942157256399600,0.389399658203125,0.0023932482581585646,0.0254141166806221,0.04092167317867279
1782942157266384600,0.399384521484375,-0.0020633162930607796,0.028299614787101746,0.03244265168905258
1782942157276370000,0.409369873046875,-0.003922734875231981,0.03258996829390526,0.013695864006876945
1782942157286354700,0.419354736328125,-0.00039454270154237747,0.01742495596408844,-0.012665792368352413
1782942157296339700,0.429339599609375,0.006360032595694065,-0.00591232581064105,-0.030270088464021683
1782942157306324700,0.43932470703125,0.014237884432077408,-0.027073709294199944,-0.03655432164669037
1782942157316309800,0.449309814453125,0.019829457625746727,-0.0405903160572052,-0.028997866436839104
1782942157326294800,0.459294677734375,0.01314258947968483,-0.04667210578918457,-0.016361869871616364
1782942157336279600,0.469279541015625,0.0005477019585669041,-0.045782074332237244,-0.012845433317124844
1782942157346264600,0.4792646484375,-0.0062194508500397205,-0.03951916843652725,-0.015245369635522366
1782942157356249900,0.489249755859375,-0.011445105075836182,-0.04064594954252243,-0.022554147988557816
1782942157366235000,0.49923486328125,-0.009764311835169792,-0.05411100387573242,-0.02875516563653946
1782942157376220700,0.509220703125,-0.003170857671648264,-0.050390295684337616,-0.029316559433937073
1782942157386205700,0.519205810546875,0.002897656988352537,-0.02987917885184288,-0.02253759652376175
1782942157396190700,0.529190673828125,0.003055049804970622,0.005486003123223782,-0.018259763717651367
1782942157406175500,0.539175537109375,0.011756710708141327,0.026999732479453087,-0.027590977028012276
1782942157416160500,0.549160400390625,0.00763733359053731,0.016680514439940453,-0.038530439138412476
1782942157426145800,0.559145751953125,0.002400726079940796,0.01583571918308735,-0.042608585208654404
1782942157436130800,0.569130859375,-0.0015117237344384193,0.00435003824532032,-0.041768092662096024
1782942157446115800,0.57911572265625,-0.009641004726290703,-0.0019106194376945496,-0.03529888764023781
1782942157456100600,0.5891005859375,-0.016878142952919006,-0.002159358933568001,-0.024490445852279663
1782942157466085600,0.599085693359375,-0.0217246375977993,0.000990203581750393,-0.01233913004398346
1782942157476070700,0.609070556640625,-0.027290113270282745,0.002277042716741562,-0.006714801769703627
1782942157486055700,0.6190556640625,-0.030106650665402412,0.007683185860514641,-0.0009314264170825481
1782942157496040700,0.629040771484375,-0.03082064352929592,0.014768259599804878,-0.001657137181609869
1782942157506025700,0.639025634765625,-0.026958461850881577,0.029932375997304916,0.00006815092638134956
1782942157516010800,0.6490107421875,-0.017750317230820656,0.05077693983912468,0.004799789283424616
1782942157525995800,0.658995849609375,-0.01194629818201065,0.06885272264480591,0.01152491569519043
1782942157535980800,0.668980712890625,-0.0057403347454965115,0.0730075091123581,0.023845231160521507
1782942157545965600,0.678965576171875,0.0000827261246740818,0.06616933643817902,0.033315930515527725
1782942157555950600,0.68895068359375,0.005536347161978483,0.04633544385433197,0.04476246237754822
1782942157565935600,0.698935546875,0.014883263036608696,0.026013562455773354,0.0501946359872818
1782942157575920600,0.708920654296875,0.017168786376714706,-0.00029980018734931946,0.04584755748510361
1782942157585905700,0.71890576171875,0.01986600272357464,-0.028823096305131912,0.04334413632750511
1782942157595890700,0.728890625,0.02589114010334015,-0.049597349017858505,0.036147475242614746
1782942157605875700,0.738875732421875,0.027680540457367897,-0.04672544077038765,0.03275592625141144
1782942157615860700,0.74886083984375,0.03281698003411293,-0.033218421041965485,0.03392239287495613
1782942157625845800,0.758845703125,0.030804704874753952,-0.009191029705107212,0.03082120046019554
1782942157635830500,0.76883056640625,0.02881479077041149,0.012552082538604736,0.020669497549533844
1782942157645815600,0.778815673828125,0.028142323717474937,0.025712458416819572,0.004911717958748341
1782942157655800600,0.788800537109375,0.028659509494900703,0.026389965787529945,-0.008258412592113018
1782942157665785900,0.798785888671875,0.028583895415067673,0.021803902462124825,-0.012585394084453583
1782942157675771000,0.80877099609375,0.027916772291064262,0.016681846231222153,-0.003945834003388882
1782942157685755600,0.818755615234375,0.028637420386075974,0.0039913225919008255,0.005480493418872356
1782942157695741700,0.82874169921875,0.030566880479454994,-0.009273349307477474,0.01773849129676819
1782942157705726700,0.838726806640625,0.034444134682416916,-0.018862983211874962,0.022579478099942207
1782942157715711500,0.84871142578125,0.042611248791217804,-0.027834640815854073,0.018526680767536163
1782942157725696800,0.85869677734375,0.052505165338516235,-0.028195977210998535,0.01563435047864914
1782942157735681800,0.868681884765625,0.05880247801542282,-0.033434949815273285,0.017414674162864685
1782942157745666800,0.878666748046875,0.0611409954726696,-0.033432312309741974,0.020420651882886887
1782942157755651800,0.88865185546875,0.05834760516881943,-0.031333208084106445,0.02386864647269249
1782942157765636600,0.89863671875,0.05715341866016388,-0.02367663010954857,0.025546588003635406
1782942157775621600,0.90862158203125,0.05111309885978699,-0.010579203255474567,0.020249027758836746
1782942157785606700,0.918606689453125,0.04498785361647606,-0.0020174523815512657,0.01193595677614212
1782942157795591700,0.928591796875,0.04424909129738808,-0.010153675451874733,-0.0031670955941081047
1782942157805576700,0.93857666015625,0.03913743793964386,-0.021785929799079895,-0.01144114788621664
1782942157815561700,0.948561767578125,0.039469003677368164,-0.03309185057878494,-0.0009717298671603203
1782942157825546800,0.958546630859375,0.04220299422740936,-0.04333258420228958,0.019046125933527946
1782942157835531300,0.96853125,0.035775721073150635,-0.055458489805459976,0.03982197865843773
1782942157845516300,0.978516357421875,0.030780736356973648,-0.05171665549278259,0.05856680870056152
1782942157855501300,0.988501220703125,0.03145744651556015,-0.02769014611840248,0.07116968929767609
1782942157865486300,0.998486328125,0.03557974100112915,-0.0003246525302529335,0.0698564276099205
1782942157875471400,1.008471435546875,0.031991131603717804,0.017803218215703964,0.0591244176030159
1782942157885456400,1.018456298828125,0.021147288382053375,0.03196708858013153,0.05380581319332123
1782942157895441400,1.02844140625,0.009386768564581871,0.04327673465013504,0.05069337412714958
1782942157905426200,1.03842626953125,0.002644142135977745,0.05639515817165375,0.04928211867809296
1782942157915411200,1.0484111328125,-0.0013937423937022686,0.0595073327422142,0.04455927014350891
1782942157925396200,1.058396240234375,0.00035863276571035385,0.04363396018743515,0.04001371189951897
1782942157935381500,1.068381591796875,0.0008569101337343454,0.014106430113315582,0.03697637468576431
1782942157945366300,1.0783662109375,-0.0017104134894907475,-0.018490727990865707,0.04002278670668602
1782942157955351300,1.088351318359375,-0.01380515843629837,-0.028709277510643005,0.04628654196858406
1782942157965336300,1.09833642578125,-0.025855403393507004,-0.02787838876247406,0.05407993495464325
1782942157975321300,1.1083212890625,-0.03664626553654671,-0.010338809341192245,0.05578435957431793
1782942157985306400,1.118306396484375,-0.049966856837272644,0.017473969608545303,0.05110824108123779
1782942157995291100,1.128291015625,-0.05585537478327751,0.036432743072509766,0.034030988812446594
1782942158005276200,1.138276123046875,-0.05575846508145332,0.03534669801592827,0.010992664843797684
1782942158015261400,1.148261474609375,-0.05485059320926666,0.0001618117094039917,-0.014971024356782436
1782942158025246500,1.15824658203125,-0.04769015312194824,-0.04254807159304619,-0.03311467915773392
1782942158035232300,1.168232177734375,-0.03190026432275772,-0.07842138409614563,-0.034523218870162964
1782942158045217300,1.17821728515625,-0.020786358043551445,-0.09205910563468933,-0.02637568488717079
1782942158055202300,1.188202392578125,-0.013012059032917023,-0.08805477619171143,-0.013464945368468761
1782942158065187300,1.198187255859375,-0.0034180576913058758,-0.0525277741253376,0.002149257343262434
1782942158075172400,1.20817236328125,0.016060834750533104,-0.0005173021927475929,0.018725303933024406
1782942158085157400,1.218157470703125,0.020591726526618004,0.04379555955529213,0.030346039682626724
1782942158095142400,1.228142333984375,0.016810836270451546,0.05770312249660492,0.02972072921693325
1782942158105127400,1.23812744140625,0.0051653687842190266,0.04790138453245163,0.018798239529132843
1782942158115112200,1.2481123046875,0.0017738332971930504,0.020499853417277336,0.008776497095823288
1782942158125097200,1.25809716796875,0.0015645814128220081,0.0023390473797917366,0.0017884522676467896
1782942158135082200,1.268082275390625,0.004667430650442839,-0.024128247052431107,-0.004654799588024616
1782942158145067300,1.2780673828125,0.007376558613032103,-0.04546216130256653,-0.0021630157716572285
1782942158155052500,1.288052490234375,0.012900221161544323,-0.058626167476177216,0.002252505626529455
1782942158165037300,1.298037353515625,0.019614335149526596,-0.0573897585272789,0.003226012922823429
1782942158175022300,1.308022216796875,0.017852120101451874,-0.047001831233501434,0.005311800632625818
1782942158185007400,1.31800732421875,0.009231464937329292,-0.03483147919178009,0.0034386017359793186
1782942158194992400,1.327992431640625,-0.006148556247353554,-0.02785532921552658,0.0001474674791097641
1782942158204977200,1.33797705078125,-0.019777536392211914,-0.021954985335469246,-0.009936332702636719
