time,seconds_elapsed,z,y,x
1782943355149328400,0.080328369140625,-0.09573241057097912,-0.0063676170694641765,0.0025242052649729883
1782943355159313400,0.0903134765625,-0.09723170921802521,0.003773508923035115,0.007879953294596634
1782943355169298400,0.10029833984375,-0.10082359623014926,-0.0032393472474068403,0.003694276524230372
1782943355179283700,0.11028369140625,-0.09768003750741482,-0.010920732062868773,0.0054297220147098415
1782943355189268500,0.1202685546875,-0.10486381153166294,-0.009681198596861213,0.009315292460494675
1782943355199253500,0.13025341796875,-0.1113005665808916,-0.0034724801498465237,0.01033187192478217
1782943355209238500,0.140238525390625,-0.10172259089648723,0.004105919215176254,0.004875115772674326
1782943355219223600,0.1502236328125,-0.09783201319873333,-0.0033724173088558016,0.007481953253224491
1782943355229207600,0.16020751953125,-0.09124737411141395,-0.0063801477574743325,0.011811285411135759
1782943355239192600,0.170192626953125,-0.09962474183440208,-0.009190967394504696,0.0004240637811017222
1782943355249177300,0.18017724609375,-0.11533727475106716,-0.006180752727854996,0.002557271850935649
1782943355259162400,0.190162353515625,-0.10261924747526645,-0.001640223221387714,0.0004938684811466374
1782943355269147400,0.2001474609375,-0.09573533318042754,-0.0009071779727935791,0.009464761100895702
1782943355279132700,0.210132568359375,-0.10261866295337677,0.0012009732875972986,-0.00436926002621185
1782943355289117700,0.22011767578125,-0.1002203696399927,-0.0024277568698860704,0.006831800515111536
1782943355299102500,0.2301025390625,-0.09527882158458233,-0.0034655937513336536,0.006116384538041893
1782943355309087500,0.24008740234375,-0.1036585273951292,-0.006906016528792679,0.006195756217453162
1782943355319071500,0.250071533203125,-0.09947218162119388,-0.005547094466816634,0.0031571694062673484
1782943355329056500,0.260056396484375,-0.10321370623707771,-0.0037345651521347462,0.007129075561789796
1782943355339041500,0.27004150390625,-0.09094342272877692,0.0012120426708832383,0.00990980830452172
1782943355349026600,0.280026611328125,-0.1048614734441042,-0.0009744527890346944,0.0048014865641715
1782943355359011300,0.29001123046875,-0.10381634830534457,-0.0009976144689135254,0.008174495244782884
1782943355368996600,0.29999658203125,-0.08421499125659465,-0.0022898097039200363,0.010097471797151956
1782943355378981600,0.309981689453125,-0.11010171218514442,-0.008155011942889541,-0.0005477084270794876
1782943355388966700,0.319966552734375,-0.09424187975227832,-0.0029904505202546713,0.00975451271153288
1782943355398950700,0.32995068359375,-0.10202537323534489,-0.00333500790791586,0.008625700477848294
1782943355408935400,0.339935302734375,-0.10995733527839183,-0.0025440036606974897,0.012509583573334385
1782943355418920400,0.34992041015625,-0.09334931482672691,-0.006197155873384326,0.0018047592834685927
1782943355428905500,0.359905517578125,-0.09694178636074066,-0.007361048553604632,0.00748453793595545
1782943355438890500,0.369890380859375,-0.1057715740263462,0.0010714834227226674,0.011360100727668031
1782943355448875500,0.37987548828125,-0.10337737236618995,-0.008647124575078487,0.015049157654086593
1782943355458860300,0.3898603515625,-0.1015846437305212,-0.0022366730108857153,0.00007928948102053255
1782943355468845600,0.399845458984375,-0.10397709182500839,0.00022673969427123664,0.005228616801905446
1782943355478829600,0.40982958984375,-0.09409808736741543,-0.010052077735867351,0.0042598768010269844
1782943355488814600,0.419814697265625,-0.0884089358150959,-0.005098912307899445,0.0049174205444403925
1782943355498799600,0.429799560546875,-0.09993161582648753,-0.0020857567654922605,0.0053618147275177755
1782943355508784600,0.43978466796875,-0.08990589637458324,0.0001384951552376151,0.0057360617172555065
