time,seconds_elapsed,z,y,x
1782943313576810200,0.064810302734375,0.0015464338939636946,0.003934476524591446,0.0010655620135366917
1782943313586795300,0.074795166015625,-0.0006149876862764359,0.0011349618434906006,-0.0004255417734384537
1782943313596780300,0.0847802734375,-0.0005548521876335144,-0.003077751025557518,0.0017317556776106358
1782943313606764300,0.094764404296875,-0.001995089929550886,0.0016363104805350304,0.0007293419912457466
1782943313616749300,0.104749267578125,0.00012266356498003006,0.003153415396809578,-0.002750292420387268
1782943313626734300,0.114734375,-0.0002453853376209736,0.0001962408423423767,-0.0010868823155760765
1782943313636719400,0.12471923828125,0.0021261433139443398,0.0003446582704782486,0.0005240035243332386
1782943313646704400,0.134704345703125,0.0002938886173069477,-0.0018287468701601028,0.0011591673828661442
1782943313656689400,0.144689453125,-0.0007889647968113422,0.0008318498730659485,0.002174313645809889
1782943313666673400,0.15467333984375,0.000058453064411878586,0.002021217718720436,0.0011599157005548477
1782943313676658400,0.164658447265625,0.0010726496111601591,-0.0020141275599598885,0.0024371319450438023
1782943313686643500,0.1746435546875,-0.0004440206103026867,0.0006551584228873253,0.0008091419003903866
1782943313696628200,0.184628173828125,0.0003752929624170065,-0.0009654359892010689,0.0007675713859498501
1782943313706613200,0.19461328125,-0.00009102653712034225,-0.0013984665274620056,-0.00021353736519813538
1782943313716597200,0.20459716796875,0.0018167365342378616,-0.00014563370496034622,-0.0032474705949425697
1782943313726582300,0.214582275390625,-0.0015042251907289028,0.0003923242911696434,-0.0016288012266159058
1782943313736567300,0.2245673828125,-0.002446950413286686,-0.00037867389619350433,0.001555437222123146
1782943313746552600,0.234552490234375,0.0005112891085445881,0.0002671433612704277,-0.0011636503040790558
1782943313756537300,0.244537353515625,0.0011720519978553057,-0.0015380773693323135,-0.0014004399999976158
1782943313766521300,0.254521240234375,-0.0003403574228286743,0.0003674142062664032,0.002609747927635908
1782943313776506400,0.26450634765625,-0.0004202914424240589,0.0008927937597036362,-0.0015489757061004639
1782943313786491400,0.274491455078125,0.000960557721555233,-0.0021980712190270424,0.0004883427172899246
1782943313796476400,0.284476318359375,-0.0007148119620978832,-0.00047000497579574585,0.0010890476405620575
1782943313806461400,0.29446142578125,0.0015107914805412292,-0.00038132257759571075,-0.0009029973298311234
1782943313816446200,0.3044462890625,-0.00020099570974707603,-0.0000059409067034721375,-0.0005687261000275612
1782943313826430200,0.31443017578125,-0.001028706319630146,-0.00005547609180212021,0.0013623321428894997
